asset.display_ipv4_address,asset.id,asset.name,definition.family,definition.id,definition.name,definition.vpr.score,id,port,protocol,severity,state
10.240.67.210,81470882-4a51-4c83-8f36-7b79cc2a7727,p487535,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c4ff9dfb-f25b-4c26-9bb2-4c2c95a00a50,0,TCP,High,RESURFACED
10.215.160.206,7a7c9927-ad07-452e-a8b4-7d042b2b7629,p523179,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c6f489e2-fce1-4b84-8cab-81df9bf7b6f5,0,TCP,High,NEW
10.68.241.151,b1757abf-e7e8-4b4b-9153-237623e1ab8f,p482699,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ca878be3-45d9-41c5-87e6-c08b6e22b60e,0,TCP,High,RESURFACED
10.64.81.191,6c454193-e505-4ef1-9dc7-7523b23b4022,p487172,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,caa8c8c8-56e6-4d0a-a86b-f82bcb394584,0,TCP,High,RESURFACED
10.220.65.45,98d8b740-0a54-4ff9-8ed4-dc361208b5df,p524506,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,cb81f7cd-4ea8-4477-a56d-e73333093f8d,0,TCP,High,RESURFACED
10.64.82.25,7c95da44-9158-428d-9bc5-6401d659b4eb,p487171,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,cc0fee8f-55cd-4875-a12b-4476f6657f59,445,TCP,Critical,RESURFACED
10.101.1.136,f86329fa-a16d-4ac2-9467-6036b9b7afc9,p483115,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,cd761433-8859-427a-92c1-83f941e662cb,0,TCP,High,RESURFACED
10.65.1.228,123e64a2-4bf2-4d53-bf4c-e47189e4f5e5,p485254,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,cecc2fdc-43a4-449a-825d-44ed7ba4adf2,0,TCP,Critical,RESURFACED
10.65.1.77,63551a78-2822-41bc-9e95-08f088a9fca2,p488919,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,d02f41cb-d182-46e9-a9db-3dbf41537ce2,445,TCP,Critical,RESURFACED
10.65.1.20,4ad5845d-e330-4494-b1ba-3de1ac8f3b8a,p483329,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d042b170-066b-4b01-bc32-6b36bce0cee4,0,TCP,High,RESURFACED
10.100.130.218,88bfd097-29df-4dca-b29f-c0e6d8ae1d35,p489429,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d05ee8f0-0988-4b56-b961-191ffa97f137,0,TCP,High,RESURFACED
10.236.69.38,15389f8d-2b1c-4fb5-ac8a-f68768393efe,p483046,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d21e8241-227a-4b6d-bfea-347a3ef605bf,0,TCP,High,RESURFACED
10.211.96.153,76ddc349-d56a-4f22-8eb9-8e444dfd63d6,p489843,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d24154ea-0e56-4c85-8df0-b84f7507a74a,0,TCP,High,RESURFACED
10.64.50.50,a8b7616b-1d26-44bf-837e-09a51628252d,p518681,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,d2e1f31e-838b-4662-b1c7-98d5b6a2c728,0,TCP,Medium,NEW
10.65.2.96,8ca0986e-5de9-48a3-be90-ce8116caaa06,p485249,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,d5551c88-1773-423a-a712-9d742bb66c1e,0,TCP,Medium,RESURFACED
10.64.145.248,d0cd892a-efc7-4ff3-9774-379f00663495,p524291,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d6109f89-ddab-464e-b331-6bdabd8ed134,0,TCP,High,RESURFACED
10.100.130.209,022dfde8-9138-4beb-a539-35c2ba54b878,p471029,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d6155b66-34a3-48f3-b9e6-d37de928c6bf,0,TCP,High,RESURFACED
10.239.128.152,451feac6-a54e-4e68-8cde-d31d54b5dcf9,p478334,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d675dd0c-56ea-49b4-b368-15b0f8f9a210,0,TCP,High,RESURFACED
10.100.132.40,b73bba1c-4a27-4309-b37d-87e54fbadfb4,p030202,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d6ce24b3-1c7d-4806-836f-1b1244d304a6,0,TCP,High,RESURFACED
10.100.130.215,9bf03552-ba36-40ae-953e-5656425aa091,p487000,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d7138b73-2fb4-4704-acbd-f2a7ee2e8c32,0,TCP,High,RESURFACED
10.31.145.192,4b3f6fa7-636d-4354-9739-9920374a2728,p030329,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,d7e401ca-2ecb-4455-943d-ac1a3a509a29,0,TCP,Critical,NEW
10.64.225.114,9f0cb5aa-e6ad-42ce-a2dd-d1273e9a08fe,p489081,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d83aac06-f78c-4799-b44b-66b1079b5cb5,0,TCP,High,RESURFACED
10.212.129.173,1427b0af-15a6-467b-86ec-5179b8a28a5e,p488509,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,d939079c-0624-488b-9e88-c8252cede7bf,0,TCP,High,RESURFACED
192.168.56.1,4388fd14-16fa-4a9e-9158-649606f7d221,p483707,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,da9acea2-fae9-48a5-a815-05bebbee5371,0,TCP,High,RESURFACED
10.101.241.156,c20a7da8-4d16-416c-ac5d-056c508e83f2,p487861,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ddbac017-f925-4080-9725-06889d44ce3d,0,TCP,High,RESURFACED
10.100.131.148,ac4850b7-fa87-4ee1-ac70-33aeaa17e247,p488835,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ddc32f1c-94e1-4d10-be76-c6beea161cb4,0,TCP,High,RESURFACED
10.64.50.50,a8b7616b-1d26-44bf-837e-09a51628252d,p518681,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,df23306c-0ecd-4cb5-b1f4-025a0a34f2bf,0,TCP,High,NEW
10.64.225.103,a27ec055-827b-4b14-821f-3926f504c3f9,p483087,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,df463076-7dc5-4c5b-91c0-ad9de8ede8e3,0,TCP,High,RESURFACED
10.64.225.77,9342f008-528a-4e0b-b745-c9e746eb3fc4,p489016,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,dfa5e40c-5c16-4a9a-adaf-4a08b9466c03,0,TCP,High,RESURFACED
10.236.67.185,c804a57b-4f4b-4f49-a1f2-0351dacccfc2,p482757,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e122d17d-7228-4c62-88a1-21953d87f63f,0,TCP,High,RESURFACED
10.64.226.25,b70af197-30c8-4b5b-a108-70542562d189,p483534,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e4815401-bc49-4f1f-8ecd-005e743609ab,0,TCP,High,RESURFACED
10.65.1.77,63551a78-2822-41bc-9e95-08f088a9fca2,p488919,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,e49e7515-ce76-4d9c-8e8e-aecac93ca9bb,0,TCP,Medium,RESURFACED
192.192.192.15,6aa9b38f-3e50-4231-870a-e63a17056c8b,p522414,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e4b36e36-fda8-4246-ab21-92d99673115f,0,TCP,High,RESURFACED
10.31.145.192,4b3f6fa7-636d-4354-9739-9920374a2728,p030329,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,e54dfb3a-4454-42f8-807b-f95c539172b1,0,TCP,Medium,NEW
10.41.66.17,d3d07c2e-72d8-4ba3-b455-d9e5ccbf3301,p485207,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e6715bb0-b0e3-4040-b464-42f2f9ccf80e,0,TCP,High,RESURFACED
10.237.65.129,a2b46bf6-9660-4b64-83d8-080fd3f3575b,p489852,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e89594f1-3990-4c52-8269-396eebd12f3d,0,TCP,High,RESURFACED
10.236.67.236,1af84de4-852c-4e6d-88c5-127f41f348b4,p475150vv,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e928af1f-4628-4864-a7d2-61b6955abd8a,0,TCP,High,RESURFACED
10.64.130.78,cc067b73-74f1-4e72-a548-f41e48206a10,p030099,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,e9456791-4c72-488a-bde7-f2e8996f07ff,0,TCP,High,RESURFACED
10.65.2.96,8ca0986e-5de9-48a3-be90-ce8116caaa06,p485249,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,e9eeacbc-be10-4566-946e-8ae0ff85a924,0,TCP,Medium,RESURFACED
10.240.66.255,aefc75f1-fcc8-47a2-9efd-589ad002a6a1,p487537,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,eb5f9eff-c7b4-4264-92d6-0825377e8734,0,TCP,High,RESURFACED
10.100.131.191,ca412b01-9f3b-4f70-b37b-3c4b09ba60b9,p483258,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ebc094e5-d105-4883-9b22-8114cddec8f9,0,TCP,High,RESURFACED
10.100.146.0,287de5ec-c1c4-4a9e-9631-9c6d2779d8dd,p489664,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ec84bb8a-3103-4bc6-9e85-8c4f1580ff1d,0,TCP,High,RESURFACED
10.64.82.111,5906737d-e8af-439b-bcc5-caba5af2bb3e,p487231,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,eccbda0e-a5e2-4c16-b2c5-978d58cfc4af,0,TCP,High,RESURFACED
192.192.192.16,1433886c-a2ac-42a0-b0e1-acb86e46997b,p483511,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,eda004a4-b2a4-4407-b3bf-1a95140afd22,0,TCP,High,RESURFACED
10.100.131.173,d078df6d-9894-460b-a1c7-20c06fd9eb7b,p483256,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ef41d943-f59f-4707-b415-808d10a22939,0,TCP,High,RESURFACED
10.64.129.223,284ec177-ea5d-4ca6-91d7-fc51309053a3,p519534,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,f0200e63-1d10-4bff-9acd-4d9642e01787,0,TCP,Critical,RESURFACED
10.64.225.146,bf6905f2-b47e-416f-ad6d-fb3fb57b4c8b,p488966,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f0cea052-370c-4dc0-844f-2421437393ac,0,TCP,High,RESURFACED
10.241.0.217,2d433ead-39fb-4cd2-a46d-ae79d73a34e0,p480721,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f1705bed-b559-4033-8ca2-8e8105d2b841,0,TCP,High,RESURFACED
10.42.161.2,10771c19-fb89-4c49-8a60-4a58e1a738fe,p523673,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f21094bc-30d6-450b-9394-21084281d025,0,TCP,High,ACTIVE
10.64.225.115,c03b1efb-233a-4e7f-86b7-cfe87ba7f0bc,p488906,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f287f700-efa7-47d9-a128-dd6665d832bc,0,TCP,High,NEW
10.241.128.207,eca86f7d-074b-45e0-b9bb-12d7414936a7,p480707,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f2dccd95-2cf4-44f3-b3b0-1d6cd98a0aee,0,TCP,High,RESURFACED
10.76.66.175,1f52cefb-bc81-4f60-8bf5-19cf021b50e1,p489371,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f2fa6eed-4e6f-40d6-aa92-0f6e84f9dbd5,0,TCP,High,RESURFACED
10.222.241.152,3f4f29e6-5c2e-4e98-97b3-d674469af191,p489834,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f357c13f-affc-4278-a04e-31460a0283ef,0,TCP,High,RESURFACED
10.240.209.18,092985f8-bea6-4bea-8f3e-0a560944fe1c,p487526,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f5da4df9-9540-4f38-88e3-65eff9409c24,0,TCP,High,RESURFACED
10.64.225.85,5577bb80-cc77-40a3-ac3d-ec2a8c91edd5,p488970,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f6b559c5-791a-40bf-a2ee-864289b359f4,0,TCP,High,RESURFACED
10.65.2.31,106b38f6-bcca-434e-b1bf-a9009477d236,p485245,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,f71d6c6b-840e-49c7-8cb2-e4bfa36bcf6e,0,TCP,Critical,RESURFACED
192.168.100.93,81c76b0e-7d3e-4a7b-8044-8a1910ea747a,p483727,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f7946d5c-3263-4431-8be3-3d90ac3557f0,0,TCP,High,ACTIVE
10.64.145.221,705494eb-e14a-47cb-b48a-a63fceb441a5,p526459,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f7eb3043-1b2f-4c32-9217-ee900c9c39a2,0,TCP,High,RESURFACED
10.76.65.156,ec0b39c9-abdd-455c-83ae-378b74fff8b0,p469874,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f8535fd6-f2c1-44fe-9b58-b9ca9601ba91,0,TCP,High,RESURFACED
10.240.66.241,8855c91b-7385-43f2-bc58-90060678273f,p487423,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,f898a9f4-0cfc-424b-9a09-915a3478945e,0,TCP,High,RESURFACED
10.65.2.31,106b38f6-bcca-434e-b1bf-a9009477d236,p485245,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,fa40baee-77bd-4000-aeb9-bc362dcfa9c6,0,TCP,Medium,RESURFACED
10.65.2.96,8ca0986e-5de9-48a3-be90-ce8116caaa06,p485249,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,fad1aca9-fe0a-4ca3-a70a-e9c348baea7a,445,TCP,Critical,RESURFACED
192.168.56.1,bde2f7d5-2de4-42d3-ba60-166bcd28da53,p489131,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fb434694-b45a-44df-ae2e-9285c5b22acd,0,TCP,High,RESURFACED
192.192.192.15,a89f11c1-d357-453f-b4a9-be664769fefe,p489430,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fb549c20-eb57-4271-b195-65c81f602cd6,0,TCP,High,RESURFACED
10.240.67.30,385de8ae-1f51-47f7-92c1-2ef04f2d73e3,p487499,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fc9c679d-d787-42ca-bb59-4caf25543b73,0,TCP,High,ACTIVE
10.40.193.154,e1912601-4bd7-4800-9ba6-2f3a3aa55938,p489849,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fe094076-4fb9-4bc0-b579-52d56094835b,0,TCP,High,RESURFACED
10.238.17.201,a81c7321-7867-43c7-88d4-573c3eb1b791,p489857,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fe181f99-0129-4d8b-9df3-a4a79a752135,0,TCP,High,RESURFACED
192.168.56.1,c147febf-4051-44ea-91bc-ffaf2cdc9fc7,p488751,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,fe975eee-1076-4f97-a285-f28d6c7d4e51,0,TCP,High,RESURFACED
10.59.209.163,790adf0b-2ef7-4133-bbca-7bf55c2ac736,p487097,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,fecd2fd7-196f-4514-b823-0b5c056d00a1,0,TCP,Critical,RESURFACED
